date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:17:03	10847/10847	---MC-	200	added ('OK')	text/html	etag:W/%22b96ffb6c151df5193dd847646b0fbd65%22	https://www. .com/glossary/Releases	C:/My%20Web%20Sites/hackshplain/www. .com/glossary/Releases.html	(from https://www. .com/glossary)
18:17:03	7119/7119	---MC-	200	added ('OK')	text/html	etag:W/%221c3f3596b3f5f632be920bde4066ea41%22	https://www. .com/glossary/SQL	C:/My%20Web%20Sites/hackshplain/www. .com/glossary/SQL.html	(from https://www. .com/glossary)
18:17:03	7200/7200	---MC-	200	added ('OK')	text/html	etag:W/%22c129352d5ba4de31eee2e36cd1963af6%22	https://www. .com/glossary/Salting	C:/My%20Web%20Sites/hackshplain/www. .com/glossary/Salting.html	(from https://www. .com/glossary)
18:17:03	7628/7628	---MC-	200	added ('OK')	text/html	etag:W/%22e376248c7aa240cf73787838608e4d15%22	https://www. .com/glossary/Sessions	C:/My%20Web%20Sites/hackshplain/www. .com/glossary/Sessions.html	(from https://www. .com/glossary)
18:17:04	7769/7769	---MC-	200	added ('OK')	text/html	etag:W/%2211e74ba2e794689328e27047af183a15%22	https://www. .com/glossary/Social_engineering	C:/My%20Web%20Sites/hackshplain/www. .com/glossary/Social_engineering.html	(from https://www. .com/glossary)
18:17:04	7987/7987	---MC-	200	added ('OK')	text/html	etag:W/%22a7634cdbe32c09b9fa210572a6bb34f0%22	https://www. .com/glossary/Urls	C:/My%20Web%20Sites/hackshplain/www. .com/glossary/Urls.html	(from https://www. .com/glossary)
18:17:04	6630/6630	---MC-	200	added ('OK')	text/html	etag:W/%22e0f20dc9a760a8a9a0c76b30e5b7a09c%22	https://www. .com/glossary/Worms	C:/My%20Web%20Sites/hackshplain/www. .com/glossary/Worms.html	(from https://www. .com/glossary)
18:17:04	7560/7560	---MC-	200	added ('OK')	text/html	etag:W/%2296aa5f69bfdcbab04820c38407523857%22	https://www. .com/glossary/Zero_day_exploits	C:/My%20Web%20Sites/hackshplain/www. .com/glossary/Zero_day_exploits.html	(from https://www. .com/glossary)
18:17:05	47/47	---M--	200	added ('OK')	text/plain	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/robots.txt		(from https://d1o5lmfp4gliop.cloudfront.net/assets/application-1f27c21e9caba5e224e9039708363bb3d6393bcd0cec34182ef97d314c3d7fe1.css)
18:17:05	2764/2764	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/xss-stored/icon.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/images/exercises/xss-stored/icon.gif	(from https://www. .com/exercises/xss-stored)
18:17:05	212819/212819	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-baking-775096dc6d872f132bd52810244babe8bd4202e822302b66cfdbe95c0b25fb90.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-baking-775096dc6d872f132bd52810244babe8bd4202e822302b66cfdbe95c0b25fb90.png	(from https://www. .com/exercises/xss-stored)
18:17:05	29107/29107	---MC-	200	added ('OK')	text/html	etag:W/%2286ca0784b696a4530c7249a5664b63e0%22	https://www. .com/prevention/xss-stored	C:/My%20Web%20Sites/hackshplain/www. .com/prevention/xss-stored.html	(from https://www. .com/exercises/xss-stored)
18:17:05	196601/196601	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-baking-hacked-f0702b389ec9c7784c375be7e116c30080a96f7d121fe4f1a1b33a54f50ea264.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-baking-hacked-f0702b389ec9c7784c375be7e116c30080a96f7d121fe4f1a1b33a54f50ea264.png	(from https://www. .com/exercises/xss-stored)
18:17:06	20570/20570	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-stored/bread-185a89839a7f3029f567037088539633ec259d6e1f7abc01ff5bf8375cd95be6.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-stored/bread-185a89839a7f3029f567037088539633ec259d6e1f7abc01ff5bf8375cd95be6.png	(from https://www. .com/exercises/xss-stored)
18:17:06	135720/135720	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/haxxed-4-76a53f55f9313520fdb15102227077999bbb568eadee356577b9c10008d49347.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/haxxed-4-76a53f55f9313520fdb15102227077999bbb568eadee356577b9c10008d49347.gif	(from https://www. .com/exercises/xss-stored)
18:17:06	122773/122773	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-preparing-06c19221aa11811471e37995f4a4ae85b601d7ce2a85005cbd74bbdabf2112a3.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-preparing-06c19221aa11811471e37995f4a4ae85b601d7ce2a85005cbd74bbdabf2112a3.png	(from https://www. .com/exercises/xss-stored)
18:17:06	134644/134644	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-hacking-c3cda4bec0235fcfe36c50e49ef7a01aba5e01ea4c9448217b2fbaa268c52d12.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-hacking-c3cda4bec0235fcfe36c50e49ef7a01aba5e01ea4c9448217b2fbaa268c52d12.png	(from https://www. .com/exercises/xss-stored)
18:17:07	234621/234621	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-succeed-e1a6deb1c9d0b37eaae079dcbd6e0333626bf85cdd89fb8069a6d1654215b3ab.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-succeed-e1a6deb1c9d0b37eaae079dcbd6e0333626bf85cdd89fb8069a6d1654215b3ab.png	(from https://www. .com/exercises/xss-stored)
18:17:07	2534/2534	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/click-jacking/icon.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/images/exercises/click-jacking/icon.gif	(from https://www. .com/exercises/click-jacking)
18:17:07	19299/19299	---MC-	200	added ('OK')	text/html	etag:W/%22bce56663a07bd5e8a2e87914c32b00df%22	https://www. .com/prevention/click-jacking	C:/My%20Web%20Sites/hackshplain/www. .com/prevention/click-jacking.html	(from https://www. .com/exercises/click-jacking)
18:17:07	516/516	---MC-	200	added ('OK')	text/html	etag:W/%22c5c8cb6ae5faed22e533115aad6c5ebc%22	https://www. .com/dummy/kittens	C:/My%20Web%20Sites/hackshplain/www. .com/dummy/kittens.html	(from https://www. .com/exercises/click-jacking)
18:17:08	523547/523547	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/click-jacking/click-jacked-8bd51da815156d2f069cb49a358f9618190c2982dc047b193e5720d5b99433a7.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/click-jacking/click-jacked-8bd51da815156d2f069cb49a358f9618190c2982dc047b193e5720d5b99433a7.png	(from https://www. .com/exercises/click-jacking)
18:17:08	2955/2955	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/csrf/icon.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/images/exercises/csrf/icon.gif	(from https://www. .com/exercises/csrf)
18:17:08	132016/132016	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-hacking-flipped-0f5f24930b514fb0d273d3a224dae82203336a1fa6392ecca5aaa99d005e234f.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-hacking-flipped-0f5f24930b514fb0d273d3a224dae82203336a1fa6392ecca5aaa99d005e234f.png	(from https://www. .com/exercises/csrf)
18:17:08	21063/21063	---MC-	200	added ('OK')	text/html	etag:W/%22d0b4b53563c2d4f3573ae1062635ad0b%22	https://www. .com/prevention/csrf	C:/My%20Web%20Sites/hackshplain/www. .com/prevention/csrf.html	(from https://www. .com/exercises/csrf)
18:17:08	821456/821456	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/horse-14e2f0968295be0151ad0f6342c0b7f20efadc943a41cd9a9d611aa8e06d7a05.jpg	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/horse-14e2f0968295be0151ad0f6342c0b7f20efadc943a41cd9a9d611aa8e06d7a05.jpg	(from https://www. .com/exercises/csrf)
18:17:09	65038/65038	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/login-7d06e3b59b8d07bcc26b0fd1369cbf74105b65a4095346377c6fc269dd810e34.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/login-7d06e3b59b8d07bcc26b0fd1369cbf74105b65a4095346377c6fc269dd810e34.png	(from https://www. .com/exercises/csrf)
18:17:09	42848/42848	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-fbb17dd63b7d9ef939bc7cc4e2af4155fe0c469976b6fccb79a782a4258804da.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-fbb17dd63b7d9ef939bc7cc4e2af4155fe0c469976b6fccb79a782a4258804da.png	(from https://www. .com/exercises/csrf)
18:17:09	41564/41564	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-1-322b70b9cbeb5011c33fbf516ee739df3a6da1736b3e66db019f0aeb46d5463a.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-1-322b70b9cbeb5011c33fbf516ee739df3a6da1736b3e66db019f0aeb46d5463a.png	(from https://www. .com/exercises/csrf)
18:17:09	40749/40749	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-2-8c833f05bd5caa7924a6f33108668c2e457ca40f0dbef1c4a9a2ad34ed2d4c18.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-2-8c833f05bd5caa7924a6f33108668c2e457ca40f0dbef1c4a9a2ad34ed2d4c18.png	(from https://www. .com/exercises/csrf)
18:17:09	42590/42590	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-3-2e907f17b548cdd33ad13cb8b09083e3bc646079817b87c23a071f5276dc06d9.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-3-2e907f17b548cdd33ad13cb8b09083e3bc646079817b87c23a071f5276dc06d9.png	(from https://www. .com/exercises/csrf)
18:17:10	42124/42124	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-4-dbe2200d334f74c04dddb9117f47f5466080837c93fcda31d5d201909babdb63.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-4-dbe2200d334f74c04dddb9117f47f5466080837c93fcda31d5d201909babdb63.png	(from https://www. .com/exercises/csrf)
18:17:10	42921/42921	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-5-5ba509a544f046bbc83bdc8f65ba9aa1a99c3c0b08c4f5e5c5c43e322ae20666.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/csrf/tweep-5-5ba509a544f046bbc83bdc8f65ba9aa1a99c3c0b08c4f5e5c5c43e322ae20666.png	(from https://www. .com/exercises/csrf)
18:17:10	112230/112230	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-neutral-flipped-258f0fa0ca8f889b52b75fe93e25cea71c5a60de988152b98d54bd6cc3205351.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-neutral-flipped-258f0fa0ca8f889b52b75fe93e25cea71c5a60de988152b98d54bd6cc3205351.png	(from https://www. .com/exercises/csrf)
18:17:10	144392/144392	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-excited-flipped-bd8f3a408907c769f4612ed3a6b7e4baa846ed7d6ad5eb6be1d3224a5ba78767.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-excited-flipped-bd8f3a408907c769f4612ed3a6b7e4baa846ed7d6ad5eb6be1d3224a5ba78767.png	(from https://www. .com/exercises/csrf)
18:17:11	119070/119070	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-confused-flipped-f93edb831c1a3b852375f3329ef0ac865c9bf023037c9e2632bdca561cb4491d.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-confused-flipped-f93edb831c1a3b852375f3329ef0ac865c9bf023037c9e2632bdca561cb4491d.png	(from https://www. .com/exercises/csrf)
18:17:11	2336/2336	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/xss-reflected/icon.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/images/exercises/xss-reflected/icon.gif	(from https://www. .com/exercises/xss-reflected)
18:17:11	61002/61002	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-reflected/taco-1cdc68699a0519c7ee3199116cccf390516d722e44a451a863f17ca57abf8134.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-reflected/taco-1cdc68699a0519c7ee3199116cccf390516d722e44a451a863f17ca57abf8134.png	(from https://www. .com/exercises/xss-reflected)
18:17:11	19723/19723	---MC-	200	added ('OK')	text/html	etag:W/%2294ce5a1b90833abbb64ab660ad86306d%22	https://www. .com/prevention/xss-reflected	C:/My%20Web%20Sites/hackshplain/www. .com/prevention/xss-reflected.html	(from https://www. .com/exercises/xss-reflected)
18:17:11	21895/21895	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-reflected/rating-71f431e2f6d5d26b3bee4d7d88f24bb4ef7e17229da10a5277d611e83886634e.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-reflected/rating-71f431e2f6d5d26b3bee4d7d88f24bb4ef7e17229da10a5277d611e83886634e.png	(from https://www. .com/exercises/xss-reflected)
18:17:12	369881/369881	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-reflected/sky-taco-9d28db3e3440e15aaff72956668d54abea60710d0cce536748165dd0aa2e54d2.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/xss-reflected/sky-taco-9d28db3e3440e15aaff72956668d54abea60710d0cce536748165dd0aa2e54d2.gif	(from https://www. .com/exercises/xss-reflected)
18:17:12	172254/172254	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-hacked-134bcb6467d2397ba708325199de37e4da928583c6a303f525aa8c1322b463d2.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/flynn/vic-hacked-134bcb6467d2397ba708325199de37e4da928583c6a303f525aa8c1322b463d2.png	(from https://www. .com/exercises/xss-reflected)
18:17:12	2283/2283	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/file-upload/icon.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/images/exercises/file-upload/icon.gif	(from https://www. .com/exercises/file-upload)
18:17:12	118236/118236	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-pensive-8d7c379108d248ef5c8e97ae7859a0f6dbc29bc0a21c658581f658c54b4fd95b.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/flynn/mal-pensive-8d7c379108d248ef5c8e97ae7859a0f6dbc29bc0a21c658581f658c54b4fd95b.png	(from https://www. .com/exercises/file-upload)
18:17:13	17415/17415	---MC-	200	added ('OK')	text/html	etag:W/%22ff4770038ac775a812cda953af1dc590%22	https://www. .com/prevention/file-upload	C:/My%20Web%20Sites/hackshplain/www. .com/prevention/file-upload.html	(from https://www. .com/exercises/file-upload)
18:17:13	150637/150637	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/file-chooser-26c9736ed4b7c7b079d77051dbd55aa3bd807d86505e468cf468485eef93fa1f.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/file-chooser-26c9736ed4b7c7b079d77051dbd55aa3bd807d86505e468cf468485eef93fa1f.png	(from https://www. .com/exercises/file-upload)
18:17:13	10875/10875	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/anon-66b6223167e2a180c6c8f8b2890213a95b6eb51815a997e00d0b3b9e2398814a.jpg	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/anon-66b6223167e2a180c6c8f8b2890213a95b6eb51815a997e00d0b3b9e2398814a.jpg	(from https://www. .com/exercises/file-upload)
18:17:13	18632/18632	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/edit-d55a23cdd1c3008fc7fc9b72d53b6fd14c3e5e3641542098601b253126008591.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/edit-d55a23cdd1c3008fc7fc9b72d53b6fd14c3e5e3641542098601b253126008591.png	(from https://www. .com/exercises/file-upload)
18:17:13	28885/28885	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/icons/danger-82cdabffb9e70795f6fdd5d10c7d88af3e188843f766ac02c7e4b990481d4cd2.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/icons/danger-82cdabffb9e70795f6fdd5d10c7d88af3e188843f766ac02c7e4b990481d4cd2.png	(from https://www. .com/exercises/file-upload)
18:17:14	12278/12278	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/broken-6788a5d6f41c6341c569a53e4d8723fbe926a035393d8d9decb89500074dd31b.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/file-upload/broken-6788a5d6f41c6341c569a53e4d8723fbe926a035393d8d9decb89500074dd31b.gif	(from https://www. .com/exercises/file-upload)
18:17:14	1727/1727	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/open-redirects/icon.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/images/exercises/open-redirects/icon.gif	(from https://www. .com/exercises/open-redirects)
18:17:14	100621/100621	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/open-redirects/iguana-73be83bf8c9cb980cfb1c869d7b4c8607ff59cb8f9395bd24fd7275c4d0ce51b.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/open-redirects/iguana-73be83bf8c9cb980cfb1c869d7b4c8607ff59cb8f9395bd24fd7275c4d0ce51b.png	(from https://www. .com/exercises/open-redirects)
18:17:14	17708/17708	---MC-	200	added ('OK')	text/html	etag:W/%228b59b8f3f4730a25d6e16470062ba43b%22	https://www. .com/prevention/open-redirects	C:/My%20Web%20Sites/hackshplain/www. .com/prevention/open-redirects.html	(from https://www. .com/exercises/open-redirects)
18:17:15	144750/144750	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/haxxed-5-7df3194d63d283f7d44299365a222500135a2aa92d37f8864abf388a0b7f3d43.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/haxxed-5-7df3194d63d283f7d44299365a222500135a2aa92d37f8864abf388a0b7f3d43.gif	(from https://www. .com/exercises/open-redirects)
18:17:15	2078/2078	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/unencrypted-communication/icon.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/images/exercises/unencrypted-communication/icon.gif	(from https://www. .com/exercises/unencrypted-communication)
18:17:15	48792/48792	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/unencrypted-communication/happy-cloud-bebecc9499dfbc6527f111ab2c9013629694fa7e7750e4cc3de576102490352d.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/unencrypted-communication/happy-cloud-bebecc9499dfbc6527f111ab2c9013629694fa7e7750e4cc3de576102490352d.png	(from https://www. .com/exercises/unencrypted-communication)
18:17:15	15879/15879	---MC-	200	added ('OK')	text/html	etag:W/%22bcf71fef0c6512d3d445b7821d2a6bdd%22	https://www. .com/prevention/unencrypted-communication	C:/My%20Web%20Sites/hackshplain/www. .com/prevention/unencrypted-communication.html	(from https://www. .com/exercises/unencrypted-communication)
18:17:15	77247/77247	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/insecure-bf20dd8b7110afa64f92c54ae966b075c086f3ae133d030d2a265b73987f796d.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/insecure-bf20dd8b7110afa64f92c54ae966b075c086f3ae133d030d2a265b73987f796d.png	(from https://www. .com/exercises/unencrypted-communication)
18:17:16	16170/16170	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/unencrypted-communication/wireshark-nothing-ccec83ef13ad18220ac9d580e8e2fd53f7fa365b79b368fdbf5f014afa884f96.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/unencrypted-communication/wireshark-nothing-ccec83ef13ad18220ac9d580e8e2fd53f7fa365b79b368fdbf5f014afa884f96.gif	(from https://www. .com/exercises/unencrypted-communication)
18:17:16	17947/17947	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/unencrypted-communication/wireshark-logs-46cb62d786a9796bef7b5c1a942b202c78eb9b7d690352af4b56e0fbd3ddda65.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/unencrypted-communication/wireshark-logs-46cb62d786a9796bef7b5c1a942b202c78eb9b7d690352af4b56e0fbd3ddda65.gif	(from https://www. .com/exercises/unencrypted-communication)
18:17:16	47484/47484	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/unencrypted-communication/wireshark-inspect-6202192ae4ca032d1a3f7b76f917feb675fb8a3d8a67d3d32fd7ce393c07f98d.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/unencrypted-communication/wireshark-inspect-6202192ae4ca032d1a3f7b76f917feb675fb8a3d8a67d3d32fd7ce393c07f98d.gif	(from https://www. .com/exercises/unencrypted-communication)
18:17:16	3049/3049	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/unencrypted-communication/wifi-3dcfdfb39e9d314ca4ab4d25ffaeea31b673d696d49abe52ab6225608ab48137.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/unencrypted-communication/wifi-3dcfdfb39e9d314ca4ab4d25ffaeea31b673d696d49abe52ab6225608ab48137.gif	(from https://www. .com/exercises/unencrypted-communication)
